polymer,concentration,mean_particle_area,max_particle_area,total_particle_area,particle_density,particle_count,mean_circularity,green_std,red_std,blue_std,S1,S2,S3,S4
PVC,0.4638,104.044,445.0025,1072.7545,0.0035,10.382,0.5759,2.6757,9.3266,0.8941,125.5825,106.0125,47.6432,47.0532
PVC,5.8973,113.2437,603.4951,2473.7015,0.008,20.8311,0.6367,4.011,16.9016,2.3331,739.4238,550.6941,580.2347,421.9537
NYLON,0.7328,672.4222,7040.7309,24955.8078,0.0633,36.9205,0.4252,19.1298,40.1915,5.1712,270.9411,230.8668,138.8111,129.8955
NYLON,0.1423,287.1935,3035.141,8157.0628,0.0186,27.5411,0.574,6.7027,25.5882,1.3306,6.8941,14.2862,44.6348,35.9445
NYLON,6.1854,418.8891,3967.2798,10031.9612,0.0227,24.0114,0.4536,7.4993,16.578,1.463,671.3922,624.8115,523.0286,355.2227
NYLON,0.4299,730.794,6076.5537,20837.711,0.0626,30.8514,0.5073,13.4374,40.8487,2.5786,176.7525,103.6522,147.8149,102.816
PVC,3.0699,1977.1422,9965.4814,48491.1509,0.039,23.8981,0.3623,13.6795,34.1395,2.6306,797.5762,621.0854,476.4284,437.4452
PVC,6.1227,106.7737,448.0227,5196.4312,0.0164,44.9793,0.6686,4.6136,25.7006,1.4465,765.513,632.4458,598.6405,411.2325
NYLON,0.1576,614.1843,4980.9728,20983.1359,0.0537,34.6586,0.4345,17.905,38.3126,4.295,57.7489,65.5498,38.4374,62.3768
PVC,8.0978,104.2145,447.4485,1056.4854,0.0033,9.7948,0.5742,2.6127,9.3126,0.8411,822.3019,607.8308,511.7202,395.3609
PVC,3.0134,300.7375,5354.2692,7179.3866,0.0223,23.3208,0.4604,4.0253,10.5407,0.9953,594.033,546.2677,364.3107,318.0785
PVC,1.651,180.2034,810.3414,6029.8183,0.0197,32.4889,0.5366,6.408,24.6291,3.4566,385.5575,403.5663,315.2612,287.961
NYLON,0.9752,5332.2509,14196.5036,30004.4688,0.0244,5.9904,0.3593,10.345,34.8811,1.4431,392.7374,306.6649,310.6567,271.5701
PVC,0.1894,126.8713,528.0195,4412.0163,0.0144,34.6452,0.5801,5.1684,20.7886,1.5748,59.0918,76.4177,47.3576,40.4278
PVC,0.3793,1088.2355,85712.7545,106023.8998,0.3452,96.5672,0.0885,2.4819,6.0798,0.6929,491.8472,433.4266,380.8439,300.9557
NYLON,0.1385,1858.7646,17012.4737,54429.8875,0.046,30.7114,0.42,10.4945,39.8053,1.5261,109.8284,91.9233,31.6509,25.4626
NYLON,0.2573,1006.0053,9975.6032,22294.7971,0.0532,20.3854,0.436,20.744,49.0697,4.2189,161.1709,165.9063,153.4153,134.7612
PVC,0.1451,155.3558,496.341,2719.43,0.0087,18.0016,0.6293,4.2966,16.3524,2.3794,19.8786,65.5512,59.1286,29.4107
PVC,4.255,109.5721,602.9984,2436.6868,0.0076,21.4314,0.6037,4.2958,16.3726,2.215,678.5491,693.0169,394.6417,326.2386
PVC,0.1542,812.1402,13092.3305,66681.2526,0.0519,79.9868,0.424,14.6898,44.9996,2.7501,256.8475,128.6847,161.092,66.1857
PVC,0.2543,116.804,485.2681,2862.4603,0.0093,23.4383,0.6495,3.8235,19.9346,2.3473,57.1106,83.4382,54.3274,58.046
PVC,0.5807,1005.6952,6527.1966,64916.3154,0.0557,62.3271,0.4426,19.6875,46.1938,4.6539,408.8374,292.0408,244.7728,187.1157
NYLON,2.2173,181.6509,1830.2735,3315.5154,0.0083,19.5675,0.4819,5.624,12.2297,1.2408,382.9759,310.9743,208.7561,204.1981
NYLON,1.6218,462.606,2327.3817,3342.4823,0.0109,7.3349,0.3656,6.5926,17.0878,1.7044,366.347,198.5967,132.3292,174.2515
NYLON,0.1623,1222.2518,15740.0645,105058.3129,0.0849,83.2437,0.4244,16.9073,46.5747,3.5027,144.048,122.9671,101.7178,90.9516
PVC,0.1527,239.0313,5585.5362,10028.735,0.033,42.8618,0.3803,4.4915,13.0867,0.9711,61.7534,81.2018,24.7094,52.3783
NYLON,0.1327,428.3565,903.8204,3840.9179,0.0092,8.7501,0.4792,4.6485,12.054,1.0793,0.8337,76.7281,0.0,41.2506
PVC,0.1234,115.1348,392.5181,4294.0521,0.0146,37.9001,0.6853,5.3153,24.3253,3.13,23.8854,16.4997,54.0319,26.037
PVC,0.1701,121.1534,539.728,2525.9575,0.0085,20.932,0.5872,4.0108,16.8384,2.6017,15.8891,65.3239,66.3712,57.9265
PVC,5.5126,311.4341,2360.972,15264.2198,0.0128,44.1511,0.4901,8.3645,23.7882,1.9103,822.1319,626.1979,494.6203,367.35
PVC,0.5557,87.7781,214.473,2297.6462,0.0078,24.6356,0.6237,2.3704,10.4092,1.1973,99.2556,146.8204,67.4816,141.9992
NYLON,4.574,954.7951,10245.8567,26974.5676,0.0237,28.0947,0.4807,11.2317,29.0476,1.8462,721.9059,634.5581,439.6158,364.1868
NYLON,1.5362,311.4206,3650.3246,9145.6119,0.0223,28.8746,0.4303,6.9696,17.1669,1.6657,262.5399,255.1019,218.8303,201.5322
PVC,1.7489,1405.8767,35138.0528,59466.2689,0.2012,42.4285,0.3643,8.9317,15.656,1.4792,757.3622,617.5346,514.4192,402.1602
PVC,0.5958,793.5796,45990.1601,51781.2711,0.1749,64.8236,0.4198,7.0574,17.2493,1.5606,414.3702,372.4026,311.4644,217.9742
NYLON,1.1905,2643.6123,46582.9147,129636.1246,0.113,53.1321,0.4144,20.6879,56.1909,2.9242,532.6966,417.3415,320.436,282.6232
PVC,0.98,98.3658,380.057,3011.9491,0.0094,29.8109,0.7053,4.0879,21.7361,1.3638,256.5362,195.8133,157.7544,143.1613
PVC,3.4981,202.3123,1804.9284,5669.1548,0.018,28.0988,0.6682,5.1684,28.9069,1.3537,636.2701,490.2323,468.9584,309.1162
PVC,1.1601,112.331,229.4974,1885.5638,0.0064,16.6075,0.4536,3.3208,8.3225,0.9525,376.8222,295.6368,228.9996,169.2586
NYLON,1.3581,445.5757,2570.3546,14802.9781,0.0337,32.7051,0.5105,13.3198,27.7685,4.1992,367.1357,282.0129,237.5275,169.0916
NYLON,0.8791,247.1491,1179.2332,3202.6025,0.0121,13.9566,0.5683,7.0005,19.2267,1.5074,295.0769,186.1233,138.8672,138.3741
NYLON,3.7039,364.1981,1857.719,7792.1536,0.0242,21.849,0.5875,9.5701,27.9441,2.1839,536.4573,382.024,330.4875,264.5668
PVC,2.9825,1370.0866,21144.9808,88206.472,0.0691,68.717,0.4475,18.6961,50.3057,4.5453,836.7482,723.8136,473.0677,399.1471
PVC,2.1783,112.6413,185.4276,1196.4904,0.004,10.4836,0.5263,3.4353,9.6387,2.2859,489.3198,425.5629,336.4363,268.0415
NYLON,0.1167,780.8791,5731.5633,21601.1948,0.0665,26.0507,0.3746,16.5938,43.7867,2.5608,102.8457,43.1853,67.6038,80.9948
PVC,0.6037,124.88,1361.2498,4947.0426,0.017,38.3958,0.6042,5.2877,22.7143,3.6813,253.4175,213.9239,143.8858,156.9604
NYLON,0.1362,1699.6272,40666.6087,125874.9671,0.1024,73.2856,0.4356,20.25,50.9773,3.3201,250.2286,182.5069,167.8954,105.5008
PVC,4.4593,97.9555,341.7726,3699.5248,0.0121,37.5232,0.7108,3.0784,20.6342,1.2252,696.8986,578.7879,449.8727,382.7193
NYLON,0.9876,632.6321,3511.2752,23765.3693,0.0545,38.0013,0.4712,18.3407,42.3918,4.9338,296.1324,223.6656,203.0308,181.4495
NYLON,0.1329,1360.2602,6114.2895,21814.2758,0.0539,17.3817,0.4566,18.4714,43.6538,3.0086,164.959,47.5017,103.6953,41.0851
NYLON,0.2283,200.6783,732.8948,6386.1745,0.0242,30.6521,0.5681,8.9206,23.0164,2.3528,65.1196,49.4966,47.2135,73.1188
PVC,0.8355,150.1133,11140.1316,24340.971,0.0736,153.8584,0.1459,3.1314,9.3344,1.0267,401.2148,293.9937,227.7423,187.5158
NYLON,0.8885,2651.7545,22173.9346,39396.3888,0.0972,15.1277,0.3934,22.0193,58.2313,2.6604,439.2117,320.3666,270.7511,208.2871
PVC,3.4466,244.1841,1456.7196,12547.3472,0.0427,54.694,0.5332,10.337,30.9087,2.9679,639.0462,489.667,392.884,313.6477
NYLON,0.1348,1460.1203,23830.2098,58546.2924,0.0485,41.7571,0.4467,16.6335,44.6775,2.021,78.6903,107.92,84.0259,93.5367
PVC,8.6515,78.097,232.7325,2644.8174,0.0082,32.4095,0.5951,3.3493,13.9976,1.7448,796.4754,727.1736,535.0594,370.577
PVC,0.4092,120.8133,438.7972,6395.1401,0.02,50.2185,0.5397,7.4606,26.9079,1.6725,128.7237,101.4451,75.4178,60.5927
NYLON,3.5945,469.3812,1683.5601,3241.1427,0.0121,6.9551,0.488,7.7761,23.6598,1.5362,598.4919,460.8354,299.615,326.7448
PVC,0.157,125.3292,517.441,3251.4653,0.0112,25.4153,0.5606,2.1195,11.2581,0.9862,18.377,57.0032,30.9959,32.0481
PVC,5.6585,68.8309,248.7035,1681.2791,0.0053,25.274,0.5327,2.6634,8.1361,0.9481,688.8464,572.1051,478.2207,341.0252
NYLON,3.8692,352.8282,1629.8136,7068.1399,0.0223,18.5128,0.5576,9.9409,29.9366,1.7974,613.5001,470.0503,350.6999,266.3304
PVC,1.7012,114.4109,361.4057,5410.1123,0.0168,47.819,0.5833,7.7198,25.7208,1.8874,463.96,357.2058,311.7808,260.4069
PVC,8.1516,1778.8674,12069.512,53107.1762,0.0436,29.3987,0.3971,13.5111,40.3314,2.9563,971.7701,830.7154,647.6477,440.7298
NYLON,6.5746,670.6483,5679.4358,33882.398,0.087,49.5105,0.4353,17.3423,45.3868,3.7655,714.4925,659.7751,438.0619,421.3966
PVC,3.6207,215.3881,1816.2943,12261.8222,0.0424,60.533,0.4727,9.7752,28.7915,2.7137,583.2423,580.7173,394.7037,301.9392
NYLON,1.8055,335.5548,5323.6557,21458.5169,0.051,59.9615,0.5509,18.3799,36.8622,5.7646,494.5488,314.2091,288.4505,180.3687
NYLON,0.2111,855.9859,6171.8674,10544.0849,0.0248,12.239,0.5096,12.1867,28.4063,3.4593,101.1911,22.1702,73.1449,41.2892
PVC,0.7172,795.1794,1830.0407,24274.1179,0.0182,28.3576,0.4565,10.784,26.7448,2.5771,308.4756,270.481,251.0787,195.8957
NYLON,0.1305,622.1668,5929.2811,22971.6438,0.0566,37.7325,0.4594,16.5609,40.5917,3.7992,161.2067,77.5787,62.0161,113.275
PVC,6.1199,1017.2578,6422.2958,42778.0972,0.0327,38.5685,0.4089,15.1533,37.5549,3.4313,827.721,721.1827,677.4308,485.3607
NYLON,1.5488,1598.3425,12914.3147,44196.872,0.0363,26.9573,0.4529,14.4651,37.6819,2.9894,363.9906,373.0134,262.1217,212.5634
NYLON,0.1084,895.7028,6316.2016,14043.2902,0.0335,14.4434,0.4277,11.5815,36.2955,2.8884,64.3325,48.3342,53.558,38.7
PVC,1.429,305.6452,5476.9473,7515.7723,0.023,23.024,0.4524,3.9085,10.5203,0.9824,441.4369,318.5993,275.0307,220.8153
PVC,7.315,174.804,734.7177,2730.4914,0.0094,16.888,0.6414,4.6545,23.6662,1.1102,864.5372,612.2054,549.9145,468.209
NYLON,0.3015,1520.4996,21545.6702,63029.7152,0.0532,41.2948,0.4334,17.7688,47.1529,2.3067,208.8272,190.9073,160.8079,95.3874
NYLON,6.4954,831.4571,3210.3394,7674.8201,0.0191,8.652,0.4821,9.188,33.2352,2.0148,785.5882,596.6461,488.2913,304.4892
PVC,0.5975,509.0805,1856.7431,13824.4089,0.0458,29.8169,0.4922,5.7296,30.6603,1.3127,228.0122,175.3824,156.9473,132.9224
NYLON,6.3154,759.8946,5294.5495,10216.0635,0.0277,13.3233,0.5313,10.5656,36.1934,1.7905,744.3433,647.3407,426.2828,294.6133
PVC,0.2106,447.2117,1390.8241,1738.9993,0.0061,3.9631,0.5006,3.9081,5.8607,0.9631,96.9667,122.5604,120.4783,65.9458
NYLON,1.0812,502.1815,5649.8186,7153.8444,0.0165,13.866,0.412,6.8166,18.9789,1.4819,274.7457,182.2698,159.5888,124.2273
NYLON,2.6963,520.8401,7665.5135,22219.8729,0.0505,42.7804,0.4916,12.3555,36.2176,2.4044,510.3858,391.9894,354.5118,198.0973
NYLON,6.2309,1020.9665,8357.7553,99375.8798,0.0806,100.4485,0.4178,15.8154,43.9207,2.5954,783.6459,643.5711,498.5207,404.3599
PVC,4.6697,151.7345,622.839,7251.2411,0.0249,48.8658,0.655,5.1411,29.771,1.5831,722.8328,633.8334,468.6276,437.6933
PVC,1.127,214.4398,1614.4308,11106.0563,0.034,50.3249,0.3481,4.5622,10.5013,1.2812,364.4689,290.4268,305.3974,196.3158
PVC,0.1741,218.8286,1955.3338,13023.9293,0.0441,54.1819,0.4604,6.1836,30.6996,2.3496,84.6408,132.9102,43.9963,58.3163
NYLON,2.3137,521.354,6888.7434,21611.6158,0.05,45.186,0.3911,8.9368,20.4077,1.5633,398.394,388.3988,324.9701,203.4232
NYLON,1.2636,633.2826,3090.1275,33207.8704,0.1007,51.6528,0.4211,20.6674,46.4696,3.7041,362.1164,277.356,186.1846,163.2559
NYLON,1.7348,314.123,2961.5459,9323.4885,0.0232,30.3152,0.5446,12.7244,28.8833,3.8759,335.8105,356.1447,247.7307,184.9972
PVC,0.5519,1344.1195,5778.4903,55385.7436,0.0445,39.0029,0.4217,16.4609,38.5076,3.4753,362.0211,251.4,225.4579,190.0589
NYLON,1.1364,555.2143,4639.3967,21379.9589,0.05,37.2597,0.4432,16.0527,36.4496,4.0384,327.9587,242.4298,188.539,187.1912
NYLON,1.0313,513.9891,5415.8905,19390.8048,0.045,34.4905,0.4629,13.4758,32.8722,4.3712,236.0098,222.6441,167.3482,137.1007
NYLON,0.6357,1485.1603,31545.7747,40028.3807,0.1243,27.0477,0.4817,24.4707,61.4024,4.8613,397.7225,311.0239,248.7633,171.4947
PVC,1.7634,216.6861,1673.5713,12781.6676,0.0419,56.682,0.4695,9.3808,27.9973,2.6459,455.6304,393.7117,323.1504,259.9337
PVC,4.158,101.7878,226.3983,535.8211,0.0017,5.1893,0.5041,1.6278,5.851,1.1217,676.8017,542.3346,434.0639,330.3708
NYLON,0.2793,969.7948,8282.6715,24919.4462,0.0601,25.5008,0.4433,18.6137,45.8331,3.5541,145.0159,121.4323,134.019,52.4263
PVC,9.678,102.5973,367.4432,2492.8103,0.0081,23.0967,0.5379,2.946,12.94,1.1307,821.1975,746.5447,534.1845,437.1161
NYLON,0.2582,678.4391,7060.0356,25703.5287,0.0649,37.9943,0.422,19.1557,37.8114,5.27,152.9061,104.4238,105.2911,115.7142
NYLON,1.1095,428.6778,3096.7336,8700.0706,0.0214,19.9215,0.5025,9.0235,33.593,1.5034,241.6754,183.1632,112.5678,53.2534
PVC,0.2411,134.4503,557.251,2698.9753,0.0084,19.2612,0.5799,5.4837,20.3961,2.6535,59.9083,53.0101,56.885,48.8399
NYLON,0.1555,759.2483,5589.3703,21028.9025,0.0662,27.1177,0.3687,16.9737,43.5576,2.7434,73.3853,57.9236,76.4964,4.6871
NYLON,0.3028,673.1412,1841.4537,6329.7816,0.0168,8.7464,0.4916,7.4431,30.3501,1.2566,10.6756,24.033,13.3255,33.6784
PVC,1.2309,166.7768,464.8078,2856.1188,0.0095,18.3337,0.6087,3.4955,14.2151,2.6743,343.4717,314.9652,213.9867,181.1024
PVC,5.9994,101.8562,441.5879,1628.0607,0.0053,16.261,0.624,3.0974,13.7843,1.4926,793.4854,575.5578,453.2923,422.0539
NYLON,3.2035,3069.0362,9913.1488,50318.3126,0.038,15.7184,0.4418,17.0422,39.5965,3.4265,748.4377,616.6289,453.7898,380.3346
PVC,0.1896,132.2396,341.9086,1700.0775,0.0057,13.15,0.5924,3.525,11.3743,0.9032,63.4382,79.1459,69.5347,66.8789
PVC,5.6728,98.8514,297.3192,4190.7635,0.0135,40.794,0.6198,5.3308,23.3484,3.7843,721.9184,628.4118,471.3446,400.436
NYLON,0.3185,476.9263,6808.922,16629.2272,0.042,37.3377,0.4467,15.2409,30.9464,3.77,99.1986,73.3614,89.3452,92.7451
NYLON,2.3816,1247.7409,19295.4953,90410.4026,0.0744,71.9272,0.4105,15.6237,42.008,2.2697,568.8472,504.944,397.2241,282.5514
NYLON,0.1176,406.44,1412.781,1631.6652,0.0037,3.8957,0.5146,4.7262,15.1623,1.0929,70.2725,0.0,0.0,0.0
NYLON,1.8377,3344.3453,24006.1098,23922.0452,0.0525,7.0298,0.3713,12.8594,41.8106,1.4048,523.0962,461.8065,369.0173,331.0452
PVC,0.9532,117.4937,544.7475,2806.3629,0.0083,25.3298,0.4673,4.9588,16.6376,1.1114,288.2031,216.6744,211.8346,159.2602
PVC,1.7724,901.8417,6920.0286,61049.9209,0.0524,66.6804,0.468,18.0357,44.2755,3.789,565.0765,500.6971,417.1155,310.9673
PVC,0.4784,506.863,13611.0791,17205.2355,0.0539,34.6967,0.4982,4.872,11.5135,1.3188,244.7459,164.0595,149.6752,135.4343
NYLON,0.8449,338.4881,3366.1411,10434.2197,0.0255,28.9244,0.4182,8.356,24.3553,1.9556,196.0634,157.5991,160.4949,98.7394
NYLON,2.5869,373.9825,2291.1386,17314.75,0.0418,45.9582,0.3686,9.5168,21.5845,2.0334,525.1813,414.3245,348.2234,270.28
PVC,0.7745,399.4324,654.4316,1456.1563,0.005,3.9853,0.4599,4.2712,13.7227,1.7091,231.8084,211.0456,207.4289,163.5618
PVC,0.7428,128.5904,375.5974,1549.9535,0.0047,11.7283,0.6835,1.3563,10.3179,0.5838,237.8167,188.3161,145.596,163.6837
PVC,1.1835,64.6314,240.7138,2362.0375,0.0073,34.4822,0.5071,2.5989,9.1757,1.1862,292.3752,263.5552,202.8326,211.31
NYLON,1.3577,2106.9437,19924.8918,31631.63,0.0693,15.8351,0.4225,13.0482,52.1276,1.8437,368.5246,350.8235,269.7417,223.2445
NYLON,5.5245,467.9493,4636.2273,24059.5745,0.0623,53.453,0.4591,19.2982,43.0139,6.6754,694.8419,524.5018,454.6451,390.0347
PVC,0.727,133.2445,443.6354,4106.9497,0.013,31.1422,0.6144,6.6414,21.346,3.1065,214.2867,217.1474,159.6467,132.1193
NYLON,1.313,698.0448,5936.7014,20984.7083,0.0612,29.8069,0.4869,13.1602,39.3547,2.427,361.7769,292.6625,214.3051,342.4462
NYLON,0.2085,508.901,4270.724,18939.8147,0.0475,36.3791,0.3986,9.932,25.1829,2.5587,97.0602,41.4333,49.63,46.3945
NYLON,0.4663,474.5514,2977.0543,10349.6096,0.0281,21.2616,0.5308,9.3507,36.4875,1.8441,113.2652,45.6372,66.5117,83.3216
PVC,3.0013,106.2592,283.0018,3987.2195,0.0133,41.4091,0.6278,5.2516,24.1755,3.8185,483.7948,450.9227,424.9518,296.5452
PVC,2.8869,834.8711,46886.079,54105.6919,0.1819,67.5392,0.4317,6.9612,17.4135,1.5099,846.4795,732.7885,562.6008,408.0054
NYLON,3.1238,439.1047,2606.6947,14718.4476,0.0337,31.6091,0.4924,12.456,27.5366,4.2873,472.0608,437.0516,343.4309,282.8824
NYLON,0.6045,263.6636,3042.1319,8151.0597,0.0195,31.4532,0.4547,7.2114,16.5609,1.5217,128.8578,104.5206,73.2539,47.7286
NYLON,2.3866,313.9349,1084.8,7493.8017,0.018,24.3449,0.4753,6.0347,16.4015,1.4535,404.6561,318.1769,214.6192,214.5488
PVC,1.4774,158.9159,1095.6424,2964.6035,0.0093,19.1574,0.5846,4.2771,17.0892,2.9648,331.6414,328.9643,188.1634,179.5769
NYLON,0.2214,1762.4334,22036.4825,91386.9698,0.0755,53.3059,0.4239,14.8039,47.8775,1.6687,167.332,162.0272,145.4504,99.8032
PVC,0.4827,140.0092,366.8508,2471.8289,0.0086,18.382,0.6142,5.3531,18.1331,1.4194,203.6266,161.6924,110.4299,123.1446
NYLON,0.5142,715.1574,5461.1616,9641.6466,0.0273,12.3259,0.514,10.1599,35.248,1.8255,149.5639,122.6014,102.461,77.6195
NYLON,1.1801,498.4416,2781.6228,15659.7444,0.039,31.3666,0.4606,9.7389,21.152,1.6217,266.6959,243.0263,208.9014,113.6825
NYLON,0.1574,356.0103,2792.3031,6625.8128,0.0135,17.3946,0.5155,6.8736,23.5778,1.3893,79.438,0.0,50.0683,49.5562
NYLON,0.1118,496.8686,3121.2616,3952.1267,0.0096,8.0262,0.5196,6.1098,15.0091,1.4198,0.0,27.3225,0.0,11.1336
PVC,0.2679,72.1474,255.4374,1650.0,0.0054,25.8651,0.5557,2.6012,8.9081,0.9387,94.3248,56.7404,92.7621,31.2836
NYLON,0.9053,1656.2293,39539.554,128954.5931,0.1037,75.1915,0.429,21.2101,49.8192,3.1986,498.97,384.0328,312.4437,236.0422
PVC,1.9386,181.4391,1964.9536,12365.4605,0.0414,67.3559,0.5905,9.0069,38.5953,2.5442,508.4927,578.3247,368.999,292.0288
PVC,0.1088,110.4865,570.443,2648.0885,0.0084,23.8927,0.4779,5.1766,18.0617,1.0749,92.8501,70.6534,124.815,91.8776
PVC,0.4964,99.2485,177.6461,1117.719,0.0037,10.4677,0.5811,2.8313,9.3969,1.023,133.865,109.3656,96.3294,55.8786
PVC,0.1187,228.8331,1489.5348,17390.3078,0.0585,76.7413,0.5175,9.4296,39.9033,2.1566,81.0782,100.0123,85.6966,61.5972
NYLON,0.9941,329.9349,3311.8452,9553.6044,0.0213,28.8682,0.515,7.7539,25.6632,1.4582,201.8619,209.2714,192.8971,130.1836
PVC,5.9837,96.878,317.185,1726.7607,0.0057,16.6887,0.5261,3.2817,12.5208,1.2814,709.9069,655.2228,495.4071,411.4499
NYLON,1.3224,576.7455,2601.7575,14333.722,0.0405,26.8068,0.5426,10.2296,41.3904,1.6963,286.5659,239.8836,208.8112,157.5759
PVC,0.1086,189.0805,556.5312,1779.9767,0.0058,10.1293,0.5829,3.8186,12.3918,1.8471,1.3299,39.8383,0.0,18.9127
PVC,7.9436,491.2057,1910.9569,14129.9331,0.0498,29.0194,0.5059,5.8943,28.7854,1.4191,862.0542,719.3207,540.1583,464.8142
PVC,0.5512,166.5266,577.8857,4183.7797,0.0129,24.0768,0.5169,5.0645,18.8043,2.1252,175.8742,176.2637,190.8602,134.8543
NYLON,0.1491,856.6739,6117.1135,24253.7327,0.0562,27.1368,0.4107,18.8779,38.7457,5.3137,127.592,92.1017,29.5069,14.7095
PVC,0.7753,123.6568,540.7139,3860.4268,0.0122,29.7212,0.6108,5.6305,20.8735,1.6955,367.9226,170.3627,110.0868,170.1761
PVC,0.9369,171.6693,983.7718,11189.7267,0.0353,66.2076,0.5192,8.4883,28.3279,3.0648,318.1766,277.5436,240.4319,143.6774
NYLON,0.6609,514.1614,5531.5181,18743.8898,0.045,32.7877,0.4836,13.1524,32.3138,4.4759,195.3648,168.8013,156.6442,108.1179
PVC,1.2141,78.7101,1955.5176,15864.5584,0.0508,196.2829,0.1058,4.2386,10.6439,1.2878,381.7111,312.1547,266.7246,167.5877
PVC,0.5704,1383.3655,8602.8239,63433.7828,0.0509,48.8802,0.4389,14.0764,40.3966,3.8213,282.3295,271.855,205.5928,188.1615
NYLON,0.8294,1900.0918,25672.9783,105762.8213,0.0826,56.6798,0.4612,19.5787,52.6283,3.6131,347.3723,294.6437,247.557,183.0934
NYLON,7.3347,1013.4638,8203.8195,24612.636,0.0588,26.9294,0.3986,16.0644,43.8847,2.7893,769.7541,684.8419,556.9798,501.7776
NYLON,4.1655,1268.1401,15400.3833,98876.7608,0.0823,85.1665,0.4212,17.0039,43.2585,3.2434,707.1341,528.7827,442.2731,336.3329
PVC,5.4346,105.2812,230.0293,475.6438,0.0016,5.2234,0.5285,1.5686,5.8865,1.087,739.3599,653.6881,572.6368,401.8008
NYLON,7.6916,1747.2353,39855.1052,130433.5777,0.1055,75.7667,0.4586,20.6411,52.2421,3.3617,895.832,734.098,622.9902,525.5324
PVC,0.2493,102.242,174.6257,1081.1946,0.0036,10.7606,0.5683,2.9393,9.4825,0.9693,62.8299,37.9618,61.3954,14.5523
PVC,4.2969,116.7248,509.9098,2866.8454,0.0091,23.6462,0.6297,3.723,19.1729,2.186,720.7091,600.4748,565.8535,377.8541
NYLON,1.8229,225.5998,1133.0133,3277.7612,0.0116,13.3522,0.5795,7.2307,19.1023,1.4511,334.7768,319.7192,218.6596,195.7306
PVC,0.9328,208.3202,1606.4849,11399.3901,0.0354,50.7438,0.3377,4.4359,10.8837,1.273,331.6177,284.1467,194.3757,181.5333
NYLON,5.7221,890.4291,4226.4826,16828.9418,0.0387,19.276,0.4282,14.2804,40.6866,2.5722,717.9666,559.9195,492.2244,383.6977
NYLON,1.1456,414.7933,3880.8698,27308.7627,0.0664,67.0974,0.524,20.6959,43.2992,6.8979,275.2587,234.5859,201.563,140.0262
PVC,0.7157,162.2878,533.2898,3485.0206,0.0114,21.2794,0.5553,4.8052,19.1114,1.4515,193.1209,127.167,75.9223,77.3134
PVC,5.9868,162.5889,965.6921,7907.3592,0.0267,49.6935,0.613,6.4562,32.2338,2.0963,749.2327,641.1826,517.1539,350.2075
PVC,3.2956,1119.1183,4279.7663,17293.6808,0.0135,15.3204,0.4262,8.7913,25.6144,1.7403,732.5687,626.9675,481.8741,413.9487
NYLON,0.108,727.0679,5666.4487,19059.7624,0.0447,24.2919,0.4209,19.6441,40.53,4.1893,108.4779,20.3408,34.5754,36.6243
NYLON,0.5067,747.6104,6032.2512,18383.6644,0.0448,25.232,0.4148,18.1027,43.3944,4.2152,170.1492,128.806,168.5989,88.2308
PVC,0.5591,76.392,242.3877,1421.3879,0.005,18.7435,0.6328,4.5402,10.8366,1.0698,182.6871,135.4268,98.9477,87.8186
PVC,0.1409,101.7122,474.6406,2683.1809,0.0085,27.0873,0.6626,3.6749,13.2352,2.5525,73.0336,45.0427,24.331,6.1941
NYLON,1.5034,563.6544,4330.3593,17714.4864,0.044,30.9585,0.4758,17.5251,34.883,5.2767,422.6428,313.6062,374.8085,209.2577
NYLON,0.2593,949.9959,6620.9135,13721.686,0.0352,15.4446,0.463,12.0038,36.1284,2.7138,127.8439,173.8373,61.9909,81.8524
NYLON,0.874,1019.625,16487.8065,66656.4823,0.0583,70.5114,0.4031,11.3399,34.6022,2.118,196.7776,184.3367,161.0651,135.7449
NYLON,0.1086,1535.7823,22348.8923,64379.4171,0.0551,43.57,0.4117,18.6266,43.522,2.4417,168.9599,207.8632,111.2483,110.3181
PVC,1.251,1554.9781,34867.3823,95383.2305,0.0766,60.4673,0.4346,22.1066,52.26,4.7477,553.5693,530.1377,423.2285,330.8711
PVC,5.8896,1242.5432,5708.0402,52533.94,0.0453,46.4084,0.4732,17.7725,43.0385,4.6763,959.1691,816.3574,665.963,502.5778
PVC,3.0861,158.4933,362.2489,4342.1224,0.0149,31.7001,0.5307,5.3715,19.5398,1.6482,619.2502,524.3842,410.8277,306.5055
PVC,3.436,231.0533,1014.4525,5776.1399,0.0175,24.0748,0.5426,4.9025,21.2123,3.461,654.0995,487.4888,444.8839,248.4453
PVC,8.7054,108.2721,187.4515,557.889,0.0017,4.9736,0.7444,1.1657,6.3225,0.5816,828.193,570.7135,492.6196,448.87
PVC,0.1009,95.8151,467.6671,2243.2868,0.007,23.5697,0.532,2.8399,10.0173,1.0429,47.087,31.5497,59.9953,63.2233
NYLON,0.9775,969.6234,8600.8028,18566.7687,0.0442,18.7019,0.5145,16.329,38.2544,5.2818,331.8489,371.9463,241.5266,197.8456
PVC,0.1792,1380.0677,8594.1334,66994.8955,0.0521,45.8952,0.4398,15.116,41.4843,3.7062,200.9626,205.5628,144.9693,88.91
NYLON,2.8739,608.323,2679.2953,13136.6701,0.0336,21.4429,0.4691,10.6032,38.7626,1.6777,563.0097,551.1812,418.4071,285.2801
